order.id,order.line,customer.id,product.id,order.date,quantity
341,7,22,31,2012-01-31 00:00:00,1
341,8,22,42,2012-01-31 00:00:00,1
341,9,22,93,2012-01-31 00:00:00,1
341,10,22,44,2012-01-31 00:00:00,3
341,11,22,1,2012-01-31 00:00:00,1
342,1,1,57,2012-01-02 00:00:00,1
342,2,1,9,2012-01-02 00:00:00,1
342,3,1,49,2012-01-02 00:00:00,2
343,1,16,29,2012-03-02 00:00:00,1
343,2,16,36,2012-03-02 00:00:00,2
343,3,16,70,2012-03-02 00:00:00,1
343,4,16,27,2012-03-02 00:00:00,1
343,5,16,86,2012-03-02 00:00:00,1
343,6,16,22,2012-03-02 00:00:00,1
344,1,10,40,2012-03-02 00:00:00,1
344,2,10,33,2012-03-02 00:00:00,1
345,1,24,94,2012-08-02 00:00:00,1
345,2,24,41,2012-08-02 00:00:00,1
345,3,24,30,2012-08-02 00:00:00,2
345,4,24,50,2012-08-02 00:00:00,1
346,1,14,60,2012-08-02 00:00:00,1
347,1,28,30,2012-09-02 00:00:00,1
347,2,28,26,2012-09-02 00:00:00,1
347,3,28,43,2012-09-02 00:00:00,1
347,4,28,62,2012-09-02 00:00:00,1
347,5,28,22,2012-09-02 00:00:00,1
347,6,28,57,2012-09-02 00:00:00,2
347,7,28,4,2012-09-02 00:00:00,1
348,1,10,85,2012-09-02 00:00:00,2
348,2,10,34,2012-09-02 00:00:00,1
348,3,10,42,2012-09-02 00:00:00,1
348,4,10,53,2012-09-02 00:00:00,1
348,5,10,7,2012-09-02 00:00:00,3
348,6,10,73,2012-09-02 00:00:00,1
348,7,10,89,2012-09-02 00:00:00,1
348,8,10,81,2012-09-02 00:00:00,4
348,9,10,96,2012-09-02 00:00:00,1
348,10,10,50,2012-09-02 00:00:00,2
348,11,10,45,2012-09-02 00:00:00,1
348,12,10,57,2012-09-02 00:00:00,1
348,13,10,61,2012-09-02 00:00:00,1
348,14,10,49,2012-09-02 00:00:00,1
348,15,10,76,2012-09-02 00:00:00,3
348,16,10,78,2012-09-02 00:00:00,1
348,17,10,64,2012-09-02 00:00:00,1
348,18,10,97,2012-09-02 00:00:00,1
348,19,10,3,2012-09-02 00:00:00,1
348,20,10,90,2012-09-02 00:00:00,1
348,21,10,92,2012-09-02 00:00:00,1
348,22,10,80,2012-09-02 00:00:00,1
348,23,10,32,2012-09-02 00:00:00,1
348,24,10,33,2012-09-02 00:00:00,1
348,25,10,65,2012-09-02 00:00:00,1
348,26,10,60,2012-09-02 00:00:00,1
349,1,4,42,2012-10-02 00:00:00,1
349,2,4,91,2012-10-02 00:00:00,1
349,3,4,95,2012-10-02 00:00:00,1
349,4,4,35,2012-10-02 00:00:00,1
350,1,22,9,2012-10-02 00:00:00,1
350,2,22,31,2012-10-02 00:00:00,1
350,3,22,89,2012-10-02 00:00:00,1
350,4,22,8,2012-10-02 00:00:00,1
350,5,22,61,2012-10-02 00:00:00,1
350,6,22,24,2012-10-02 00:00:00,1
350,7,22,18,2012-10-02 00:00:00,1
350,8,22,17,2012-10-02 00:00:00,1
350,9,22,49,2012-10-02 00:00:00,1
350,10,22,38,2012-10-02 00:00:00,2
350,11,22,2,2012-10-02 00:00:00,1
351,1,19,82,2012-10-02 00:00:00,1
352,1,8,52,2012-02-13 00:00:00,1
353,1,26,10,2012-02-14 00:00:00,1
353,2,26,30,2012-02-14 00:00:00,1
353,3,26,46,2012-02-14 00:00:00,1
353,4,26,95,2012-02-14 00:00:00,2
353,5,26,41,2012-02-14 00:00:00,1
353,6,26,33,2012-02-14 00:00:00,1
353,7,26,91,2012-02-14 00:00:00,1
354,1,10,90,2012-02-14 00:00:00,1
355,1,26,46,2012-02-15 00:00:00,1
355,2,26,13,2012-02-15 00:00:00,1
356,1,25,43,2012-02-17 00:00:00,1
357,1,12,90,2012-02-17 00:00:00,1
357,2,12,78,2012-02-17 00:00:00,1
357,3,12,80,2012-02-17 00:00:00,1
357,4,12,91,2012-02-17 00:00:00,1
357,5,12,50,2012-02-17 00:00:00,2
357,6,12,18,2012-02-17 00:00:00,1
357,7,12,39,2012-02-17 00:00:00,1
357,8,12,62,2012-02-17 00:00:00,1
357,9,12,63,2012-02-17 00:00:00,1
357,10,12,2,2012-02-17 00:00:00,4
357,11,12,40,2012-02-17 00:00:00,1
357,12,12,20,2012-02-17 00:00:00,1
357,13,12,95,2012-02-17 00:00:00,1
357,14,12,94,2012-02-17 00:00:00,4
357,15,12,45,2012-02-17 00:00:00,1
357,16,12,61,2012-02-17 00:00:00,1
357,17,12,17,2012-02-17 00:00:00,1
357,18,12,85,2012-02-17 00:00:00,1
357,19,12,54,2012-02-17 00:00:00,1
357,20,12,97,2012-02-17 00:00:00,1
358,1,4,74,2012-02-20 00:00:00,1
359,1,10,21,2012-02-21 00:00:00,1
359,2,10,42,2012-02-21 00:00:00,1
359,3,10,93,2012-02-21 00:00:00,2
359,4,10,97,2012-02-21 00:00:00,1
359,5,10,86,2012-02-21 00:00:00,1
359,6,10,8,2012-02-21 00:00:00,2
359,7,10,78,2012-02-21 00:00:00,1
359,8,10,88,2012-02-21 00:00:00,1
359,9,10,66,2012-02-21 00:00:00,1
359,10,10,50,2012-02-21 00:00:00,1
359,11,10,62,2012-02-21 00:00:00,1
359,12,10,87,2012-02-21 00:00:00,1
359,13,10,34,2012-02-21 00:00:00,1
359,14,10,28,2012-02-21 00:00:00,1
359,15,10,44,2012-02-21 00:00:00,3
359,16,10,19,2012-02-21 00:00:00,3
359,17,10,57,2012-02-21 00:00:00,1
359,18,10,35,2012-02-21 00:00:00,1
359,19,10,90,2012-02-21 00:00:00,1
359,20,10,73,2012-02-21 00:00:00,5
359,21,10,89,2012-02-21 00:00:00,1
359,22,10,75,2012-02-21 00:00:00,1
359,23,10,76,2012-02-21 00:00:00,1
359,24,10,10,2012-02-21 00:00:00,1
359,25,10,92,2012-02-21 00:00:00,1
359,26,10,79,2012-02-21 00:00:00,1
359,27,10,48,2012-02-21 00:00:00,1
359,28,10,65,2012-02-21 00:00:00,2
359,29,10,83,2012-02-21 00:00:00,1
360,1,10,35,2012-02-22 00:00:00,1
361,1,5,33,2012-02-22 00:00:00,1
362,1,8,52,2012-02-23 00:00:00,1
363,1,10,8,2012-02-24 00:00:00,1
363,2,10,68,2012-02-24 00:00:00,1
363,3,10,14,2012-02-24 00:00:00,4
363,4,10,78,2012-02-24 00:00:00,1
363,5,10,89,2012-02-24 00:00:00,1
363,6,10,48,2012-02-24 00:00:00,1
363,7,10,77,2012-02-24 00:00:00,2
363,8,10,92,2012-02-24 00:00:00,1
363,9,10,53,2012-02-24 00:00:00,2
363,10,10,90,2012-02-24 00:00:00,1
364,1,10,47,2012-02-27 00:00:00,1
365,1,20,55,2012-02-28 00:00:00,1
365,2,20,93,2012-02-28 00:00:00,1
365,3,20,91,2012-02-28 00:00:00,1
365,4,20,89,2012-02-28 00:00:00,1
365,5,20,19,2012-02-28 00:00:00,2
366,1,20,91,2012-02-28 00:00:00,1
366,2,20,30,2012-02-28 00:00:00,1
366,3,20,40,2012-02-28 00:00:00,1
366,4,20,90,2012-02-28 00:00:00,1
366,5,20,15,2012-02-28 00:00:00,1
366,6,20,55,2012-02-28 00:00:00,1
366,7,20,17,2012-02-28 00:00:00,1
366,8,20,57,2012-02-28 00:00:00,1
366,9,20,10,2012-02-28 00:00:00,1
367,1,6,39,2012-02-28 00:00:00,1
367,2,6,46,2012-02-28 00:00:00,1
368,1,9,4,2012-02-29 00:00:00,1
368,2,9,20,2012-02-29 00:00:00,1
368,3,9,15,2012-02-29 00:00:00,1
369,1,17,28,2012-01-03 00:00:00,1
369,2,17,27,2012-01-03 00:00:00,1
369,3,17,48,2012-01-03 00:00:00,1
369,4,17,52,2012-01-03 00:00:00,1
369,5,17,53,2012-01-03 00:00:00,1
369,6,17,24,2012-01-03 00:00:00,1
369,7,17,58,2012-01-03 00:00:00,2
369,8,17,31,2012-01-03 00:00:00,1
369,9,17,12,2012-01-03 00:00:00,1
369,10,17,15,2012-01-03 00:00:00,1
370,1,11,15,2012-01-03 00:00:00,1
370,2,11,78,2012-01-03 00:00:00,1
370,3,11,96,2012-01-03 00:00:00,1
370,4,11,68,2012-01-03 00:00:00,1
370,5,11,28,2012-01-03 00:00:00,1
370,6,11,77,2012-01-03 00:00:00,1
370,7,11,16,2012-01-03 00:00:00,2
370,8,11,31,2012-01-03 00:00:00,1
370,9,11,45,2012-01-03 00:00:00,1
370,10,11,73,2012-01-03 00:00:00,1
370,11,11,50,2012-01-03 00:00:00,1
370,12,11,43,2012-01-03 00:00:00,1
370,13,11,34,2012-01-03 00:00:00,1
370,14,11,38,2012-01-03 00:00:00,1
370,15,11,53,2012-01-03 00:00:00,1
370,16,11,92,2012-01-03 00:00:00,2
370,17,11,36,2012-01-03 00:00:00,4
370,18,11,42,2012-01-03 00:00:00,1
370,19,11,94,2012-01-03 00:00:00,1
370,20,11,40,2012-01-03 00:00:00,1
370,21,11,18,2012-01-03 00:00:00,1
370,22,11,21,2012-01-03 00:00:00,1
370,23,11,10,2012-01-03 00:00:00,4
370,24,11,30,2012-01-03 00:00:00,1
370,25,11,19,2012-01-03 00:00:00,1
370,26,11,44,2012-01-03 00:00:00,1
371,1,8,96,2012-01-03 00:00:00,1
371,2,8,61,2012-01-03 00:00:00,1
371,3,8,65,2012-01-03 00:00:00,1
371,4,8,74,2012-01-03 00:00:00,2
371,5,8,33,2012-01-03 00:00:00,1
371,6,8,86,2012-01-03 00:00:00,1
371,7,8,21,2012-01-03 00:00:00,1
371,8,8,72,2012-01-03 00:00:00,1
371,9,8,58,2012-01-03 00:00:00,1
371,10,8,18,2012-01-03 00:00:00,1
371,11,8,85,2012-01-03 00:00:00,1
371,12,8,83,2012-01-03 00:00:00,1
372,1,22,37,2012-02-03 00:00:00,1
372,2,22,33,2012-02-03 00:00:00,2
372,3,22,76,2012-02-03 00:00:00,1
372,4,22,20,2012-02-03 00:00:00,1
372,5,22,95,2012-02-03 00:00:00,1
372,6,22,38,2012-02-03 00:00:00,1
373,1,13,75,2012-02-03 00:00:00,1
373,2,13,79,2012-02-03 00:00:00,1
373,3,13,37,2012-02-03 00:00:00,1
373,4,13,65,2012-02-03 00:00:00,1
374,1,26,45,2012-02-03 00:00:00,1
374,2,26,68,2012-02-03 00:00:00,1
375,1,2,72,2012-05-03 00:00:00,1
375,2,2,24,2012-05-03 00:00:00,1
375,3,2,23,2012-05-03 00:00:00,1
376,1,15,77,2012-06-03 00:00:00,1
377,1,2,1,2012-06-03 00:00:00,1
378,1,24,42,2012-06-03 00:00:00,1
378,2,24,85,2012-06-03 00:00:00,1
378,3,24,39,2012-06-03 00:00:00,1
379,1,21,46,2012-07-03 00:00:00,1
379,2,21,36,2012-07-03 00:00:00,1
380,1,10,53,2012-07-03 00:00:00,2
380,2,10,50,2012-07-03 00:00:00,1
380,3,10,56,2012-07-03 00:00:00,1
380,4,10,37,2012-07-03 00:00:00,1
380,5,10,94,2012-07-03 00:00:00,1
380,6,10,67,2012-07-03 00:00:00,4
380,7,10,26,2012-07-03 00:00:00,6
380,8,10,62,2012-07-03 00:00:00,1
380,9,10,88,2012-07-03 00:00:00,1
381,1,9,42,2012-08-03 00:00:00,1
381,2,9,97,2012-08-03 00:00:00,1
381,3,9,9,2012-08-03 00:00:00,1
382,1,2,79,2012-09-03 00:00:00,1
382,2,2,12,2012-09-03 00:00:00,1
383,1,17,26,2012-12-03 00:00:00,1
383,2,17,84,2012-12-03 00:00:00,1
383,3,17,16,2012-12-03 00:00:00,1
384,1,10,48,2012-12-03 00:00:00,1
385,1,14,53,2012-03-13 00:00:00,1
385,2,14,97,2012-03-13 00:00:00,1
385,3,14,47,2012-03-13 00:00:00,1
385,4,14,1,2012-03-13 00:00:00,2
385,5,14,17,2012-03-13 00:00:00,1
385,6,14,70,2012-03-13 00:00:00,2
385,7,14,87,2012-03-13 00:00:00,1
385,8,14,68,2012-03-13 00:00:00,1
385,9,14,96,2012-03-13 00:00:00,7
385,10,14,18,2012-03-13 00:00:00,1
385,11,14,42,2012-03-13 00:00:00,1
385,12,14,54,2012-03-13 00:00:00,1
385,13,14,56,2012-03-13 00:00:00,1
385,14,14,14,2012-03-13 00:00:00,1
385,15,14,19,2012-03-13 00:00:00,1
386,1,17,82,2012-03-13 00:00:00,1
386,2,17,85,2012-03-13 00:00:00,1
386,3,17,24,2012-03-13 00:00:00,1
386,4,17,23,2012-03-13 00:00:00,4
386,5,17,36,2012-03-13 00:00:00,1
387,1,4,77,2012-03-13 00:00:00,1
387,2,4,39,2012-03-13 00:00:00,1
387,3,4,20,2012-03-13 00:00:00,1
388,1,10,75,2012-03-14 00:00:00,1
388,2,10,88,2012-03-14 00:00:00,1
388,3,10,82,2012-03-14 00:00:00,1
388,4,10,28,2012-03-14 00:00:00,1
388,5,10,50,2012-03-14 00:00:00,3
388,6,10,92,2012-03-14 00:00:00,1
389,1,8,66,2012-03-15 00:00:00,1
389,2,8,94,2012-03-15 00:00:00,1
389,3,8,70,2012-03-15 00:00:00,1
389,4,8,77,2012-03-15 00:00:00,1
389,5,8,55,2012-03-15 00:00:00,1
389,6,8,57,2012-03-15 00:00:00,1
389,7,8,54,2012-03-15 00:00:00,4
389,8,8,93,2012-03-15 00:00:00,1
389,9,8,75,2012-03-15 00:00:00,1
389,10,8,37,2012-03-15 00:00:00,3
389,11,8,60,2012-03-15 00:00:00,1
389,12,8,85,2012-03-15 00:00:00,1
389,13,8,81,2012-03-15 00:00:00,1
389,14,8,91,2012-03-15 00:00:00,1
389,15,8,96,2012-03-15 00:00:00,2
389,16,8,50,2012-03-15 00:00:00,1
389,17,8,71,2012-03-15 00:00:00,2
389,18,8,65,2012-03-15 00:00:00,1
389,19,8,95,2012-03-15 00:00:00,1
389,20,8,40,2012-03-15 00:00:00,1
389,21,8,68,2012-03-15 00:00:00,1
389,22,8,87,2012-03-15 00:00:00,2
389,23,8,73,2012-03-15 00:00:00,3
389,24,8,47,2012-03-15 00:00:00,1
389,25,8,21,2012-03-15 00:00:00,1
389,26,8,80,2012-03-15 00:00:00,1
389,27,8,53,2012-03-15 00:00:00,4
390,1,30,4,2012-03-15 00:00:00,7
390,2,30,49,2012-03-15 00:00:00,1
390,3,30,97,2012-03-15 00:00:00,1
390,4,30,66,2012-03-15 00:00:00,1
390,5,30,83,2012-03-15 00:00:00,1
390,6,30,13,2012-03-15 00:00:00,1
390,7,30,69,2012-03-15 00:00:00,1
390,8,30,55,2012-03-15 00:00:00,2
391,1,26,10,2012-03-15 00:00:00,1
391,2,26,41,2012-03-15 00:00:00,1
392,1,8,58,2012-03-16 00:00:00,1
392,2,8,93,2012-03-16 00:00:00,2
393,1,8,50,2012-03-16 00:00:00,1
393,2,8,67,2012-03-16 00:00:00,1
393,3,8,56,2012-03-16 00:00:00,1
393,4,8,85,2012-03-16 00:00:00,2
393,5,8,31,2012-03-16 00:00:00,1
393,6,8,66,2012-03-16 00:00:00,1
393,7,8,76,2012-03-16 00:00:00,2
393,8,8,32,2012-03-16 00:00:00,1
393,9,8,94,2012-03-16 00:00:00,1
393,10,8,58,2012-03-16 00:00:00,2
393,11,8,82,2012-03-16 00:00:00,2
393,12,8,81,2012-03-16 00:00:00,2
393,13,8,96,2012-03-16 00:00:00,1
393,14,8,40,2012-03-16 00:00:00,1
393,15,8,78,2012-03-16 00:00:00,2
393,16,8,29,2012-03-16 00:00:00,1
393,17,8,70,2012-03-16 00:00:00,1
393,18,8,95,2012-03-16 00:00:00,8
393,19,8,55,2012-03-16 00:00:00,1
393,20,8,34,2012-03-16 00:00:00,1
393,21,8,45,2012-03-16 00:00:00,1
393,22,8,87,2012-03-16 00:00:00,1
393,23,8,93,2012-03-16 00:00:00,2
393,24,8,89,2012-03-16 00:00:00,1
394,1,19,60,2012-03-19 00:00:00,1
394,2,19,24,2012-03-19 00:00:00,1
394,3,19,59,2012-03-19 00:00:00,1
395,1,23,10,2012-03-19 00:00:00,1
395,2,23,78,2012-03-19 00:00:00,1
395,3,23,17,2012-03-19 00:00:00,1
395,4,23,70,2012-03-19 00:00:00,1
395,5,23,90,2012-03-19 00:00:00,1
396,1,6,22,2012-03-19 00:00:00,1
396,2,6,54,2012-03-19 00:00:00,1
396,3,6,9,2012-03-19 00:00:00,1
396,4,6,74,2012-03-19 00:00:00,1
397,1,16,90,2012-03-19 00:00:00,1
398,1,10,87,2012-03-20 00:00:00,1
399,1,26,6,2012-03-20 00:00:00,1
399,2,26,32,2012-03-20 00:00:00,1
399,3,26,37,2012-03-20 00:00:00,1
399,4,26,27,2012-03-20 00:00:00,1
399,5,26,3,2012-03-20 00:00:00,1
399,6,26,19,2012-03-20 00:00:00,1
399,7,26,88,2012-03-20 00:00:00,1
399,8,26,30,2012-03-20 00:00:00,1
399,9,26,14,2012-03-20 00:00:00,2
399,10,26,29,2012-03-20 00:00:00,2
400,1,10,91,2012-03-21 00:00:00,1
400,2,10,96,2012-03-21 00:00:00,1
401,1,13,21,2012-03-21 00:00:00,1
401,2,13,92,2012-03-21 00:00:00,1
401,3,13,77,2012-03-21 00:00:00,1
401,4,13,61,2012-03-21 00:00:00,2
402,1,5,73,2012-03-21 00:00:00,1
402,2,5,35,2012-03-21 00:00:00,1
403,1,10,97,2012-03-21 00:00:00,1
403,2,10,72,2012-03-21 00:00:00,1
404,1,18,58,2012-03-21 00:00:00,1
404,2,18,88,2012-03-21 00:00:00,1
404,3,18,92,2012-03-21 00:00:00,1
405,1,22,88,2012-03-22 00:00:00,2
405,2,22,46,2012-03-22 00:00:00,1
405,3,22,1,2012-03-22 00:00:00,8
405,4,22,32,2012-03-22 00:00:00,1
405,5,22,42,2012-03-22 00:00:00,1
405,6,22,36,2012-03-22 00:00:00,3
405,7,22,18,2012-03-22 00:00:00,1
405,8,22,69,2012-03-22 00:00:00,1
405,9,22,2,2012-03-22 00:00:00,10
405,10,22,8,2012-03-22 00:00:00,1
405,11,22,20,2012-03-22 00:00:00,1
405,12,22,43,2012-03-22 00:00:00,1
405,13,22,23,2012-03-22 00:00:00,1
405,14,22,73,2012-03-22 00:00:00,1
406,1,21,62,2012-03-26 00:00:00,1
406,2,21,36,2012-03-26 00:00:00,1
406,3,21,76,2012-03-26 00:00:00,1
406,4,21,30,2012-03-26 00:00:00,1
407,1,8,45,2012-03-26 00:00:00,3
407,2,8,9,2012-03-26 00:00:00,1
407,3,8,41,2012-03-26 00:00:00,1
407,4,8,78,2012-03-26 00:00:00,1
407,5,8,72,2012-03-26 00:00:00,1
407,6,8,65,2012-03-26 00:00:00,2
407,7,8,68,2012-03-26 00:00:00,1
407,8,8,18,2012-03-26 00:00:00,2
407,9,8,56,2012-03-26 00:00:00,1
408,1,5,13,2012-03-27 00:00:00,1
408,2,5,23,2012-03-27 00:00:00,2
408,3,5,21,2012-03-27 00:00:00,2
408,4,5,28,2012-03-27 00:00:00,1
408,5,5,11,2012-03-27 00:00:00,1
408,6,5,14,2012-03-27 00:00:00,1
408,7,5,59,2012-03-27 00:00:00,1
408,8,5,68,2012-03-27 00:00:00,3
408,9,5,43,2012-03-27 00:00:00,1
408,10,5,35,2012-03-27 00:00:00,1
408,11,5,41,2012-03-27 00:00:00,1
408,12,5,39,2012-03-27 00:00:00,1
408,13,5,12,2012-03-27 00:00:00,1
408,14,5,10,2012-03-27 00:00:00,1
408,15,5,2,2012-03-27 00:00:00,1
408,16,5,83,2012-03-27 00:00:00,2
408,17,5,42,2012-03-27 00:00:00,6
409,1,19,58,2012-03-29 00:00:00,1
409,2,19,43,2012-03-29 00:00:00,1
409,3,19,82,2012-03-29 00:00:00,1
409,4,19,61,2012-03-29 00:00:00,1
409,5,19,60,2012-03-29 00:00:00,1
409,6,19,16,2012-03-29 00:00:00,6
409,7,19,64,2012-03-29 00:00:00,1
409,8,19,1,2012-03-29 00:00:00,1
409,9,19,48,2012-03-29 00:00:00,1
409,10,19,50,2012-03-29 00:00:00,1
409,11,19,37,2012-03-29 00:00:00,1
409,12,19,38,2012-03-29 00:00:00,1
409,13,19,23,2012-03-29 00:00:00,1
409,14,19,39,2012-03-29 00:00:00,1
409,15,19,24,2012-03-29 00:00:00,1
409,16,19,32,2012-03-29 00:00:00,1
410,1,8,82,2012-02-04 00:00:00,1
410,2,8,61,2012-02-04 00:00:00,1
410,3,8,85,2012-02-04 00:00:00,1
411,1,5,57,2012-03-04 00:00:00,1
412,1,9,72,2012-03-04 00:00:00,3
412,2,9,3,2012-03-04 00:00:00,1
412,3,9,50,2012-03-04 00:00:00,2
412,4,9,86,2012-03-04 00:00:00,1
412,5,9,96,2012-03-04 00:00:00,1
412,6,9,63,2012-03-04 00:00:00,2
412,7,9,14,2012-03-04 00:00:00,1
413,1,13,17,2012-04-04 00:00:00,1
413,2,13,37,2012-04-04 00:00:00,1
414,1,10,31,2012-04-04 00:00:00,1
414,2,10,63,2012-04-04 00:00:00,1
414,3,10,32,2012-04-04 00:00:00,1
414,4,10,56,2012-04-04 00:00:00,1
414,5,10,51,2012-04-04 00:00:00,1
414,6,10,30,2012-04-04 00:00:00,1
414,7,10,86,2012-04-04 00:00:00,1
414,8,10,68,2012-04-04 00:00:00,1
414,9,10,67,2012-04-04 00:00:00,2
414,10,10,46,2012-04-04 00:00:00,1
414,11,10,96,2012-04-04 00:00:00,1
414,12,10,69,2012-04-04 00:00:00,1
414,13,10,91,2012-04-04 00:00:00,1
414,14,10,64,2012-04-04 00:00:00,1
414,15,10,95,2012-04-04 00:00:00,2
414,16,10,66,2012-04-04 00:00:00,1
414,17,10,82,2012-04-04 00:00:00,1
414,18,10,65,2012-04-04 00:00:00,1
414,19,10,81,2012-04-04 00:00:00,1
414,20,10,21,2012-04-04 00:00:00,1
414,21,10,87,2012-04-04 00:00:00,1
414,22,10,50,2012-04-04 00:00:00,1
414,23,10,89,2012-04-04 00:00:00,1
415,1,25,20,2012-04-04 00:00:00,1
416,1,15,14,2012-05-04 00:00:00,1
416,2,15,43,2012-05-04 00:00:00,1
416,3,15,8,2012-05-04 00:00:00,3
416,4,15,25,2012-05-04 00:00:00,1
416,5,15,69,2012-05-04 00:00:00,1
416,6,15,92,2012-05-04 00:00:00,1
416,7,15,15,2012-05-04 00:00:00,1
416,8,15,34,2012-05-04 00:00:00,2
416,9,15,42,2012-05-04 00:00:00,1
416,10,15,88,2012-05-04 00:00:00,1
416,11,15,61,2012-05-04 00:00:00,1
416,12,15,24,2012-05-04 00:00:00,1
416,13,15,35,2012-05-04 00:00:00,2
416,14,15,40,2012-05-04 00:00:00,1
416,15,15,1,2012-05-04 00:00:00,1
416,16,15,13,2012-05-04 00:00:00,1
416,17,15,23,2012-05-04 00:00:00,1
416,18,15,45,2012-05-04 00:00:00,1
416,19,15,5,2012-05-04 00:00:00,2
416,20,15,54,2012-05-04 00:00:00,1
416,21,15,19,2012-05-04 00:00:00,1
416,22,15,2,2012-05-04 00:00:00,1
416,23,15,31,2012-05-04 00:00:00,1
416,24,15,76,2012-05-04 00:00:00,1
416,25,15,37,2012-05-04 00:00:00,1
416,26,15,7,2012-05-04 00:00:00,7
417,1,9,68,2012-10-04 00:00:00,1
418,1,16,16,2012-10-04 00:00:00,1
418,2,16,76,2012-10-04 00:00:00,2
418,3,16,77,2012-10-04 00:00:00,1
418,4,16,18,2012-10-04 00:00:00,1
418,5,16,94,2012-10-04 00:00:00,1
418,6,16,75,2012-10-04 00:00:00,2
418,7,16,97,2012-10-04 00:00:00,1
418,8,16,73,2012-10-04 00:00:00,1
418,9,16,61,2012-10-04 00:00:00,1
419,1,13,57,2012-11-04 00:00:00,1
419,2,13,8,2012-11-04 00:00:00,1
419,3,13,89,2012-11-04 00:00:00,1
419,4,13,35,2012-11-04 00:00:00,2
419,5,13,33,2012-11-04 00:00:00,1
419,6,13,17,2012-11-04 00:00:00,1
419,7,13,6,2012-11-04 00:00:00,1
420,1,8,63,2012-11-04 00:00:00,1
420,2,8,16,2012-11-04 00:00:00,1
420,3,8,80,2012-11-04 00:00:00,1
420,4,8,57,2012-11-04 00:00:00,1
420,5,8,30,2012-11-04 00:00:00,1
420,6,8,9,2012-11-04 00:00:00,1
420,7,8,65,2012-11-04 00:00:00,1
420,8,8,62,2012-11-04 00:00:00,1
420,9,8,69,2012-11-04 00:00:00,1
420,10,8,56,2012-11-04 00:00:00,1
420,11,8,50,2012-11-04 00:00:00,1
420,12,8,15,2012-11-04 00:00:00,1
421,1,1,40,2012-12-04 00:00:00,1
421,2,1,59,2012-12-04 00:00:00,1
421,3,1,94,2012-12-04 00:00:00,1
421,4,1,60,2012-12-04 00:00:00,2
421,5,1,93,2012-12-04 00:00:00,1
421,6,1,12,2012-12-04 00:00:00,1
421,7,1,2,2012-12-04 00:00:00,1
421,8,1,25,2012-12-04 00:00:00,1
421,9,1,62,2012-12-04 00:00:00,1
421,10,1,83,2012-12-04 00:00:00,1
421,11,1,63,2012-12-04 00:00:00,1
421,12,1,54,2012-12-04 00:00:00,1
421,13,1,48,2012-12-04 00:00:00,1
421,14,1,86,2012-12-04 00:00:00,1
421,15,1,90,2012-12-04 00:00:00,1
421,16,1,55,2012-12-04 00:00:00,1
421,17,1,56,2012-12-04 00:00:00,1
421,18,1,7,2012-12-04 00:00:00,1
421,19,1,79,2012-12-04 00:00:00,1
421,20,1,77,2012-12-04 00:00:00,1
422,1,23,16,2012-12-04 00:00:00,1
422,2,23,85,2012-12-04 00:00:00,1
422,3,23,69,2012-12-04 00:00:00,1
422,4,23,95,2012-12-04 00:00:00,2
423,1,10,86,2012-04-13 00:00:00,1
423,2,10,47,2012-04-13 00:00:00,1
423,3,10,8,2012-04-13 00:00:00,1
423,4,10,46,2012-04-13 00:00:00,1
423,5,10,94,2012-04-13 00:00:00,1
423,6,10,58,2012-04-13 00:00:00,1
423,7,10,64,2012-04-13 00:00:00,2
423,8,10,21,2012-04-13 00:00:00,1
423,9,10,87,2012-04-13 00:00:00,1
423,10,10,35,2012-04-13 00:00:00,2
423,11,10,96,2012-04-13 00:00:00,1
424,1,2,72,2012-04-13 00:00:00,1
424,2,2,50,2012-04-13 00:00:00,1
424,3,2,53,2012-04-13 00:00:00,1
424,4,2,59,2012-04-13 00:00:00,1
424,5,2,69,2012-04-13 00:00:00,1
424,6,2,78,2012-04-13 00:00:00,1
424,7,2,64,2012-04-13 00:00:00,1
424,8,2,23,2012-04-13 00:00:00,1
424,9,2,28,2012-04-13 00:00:00,1
424,10,2,57,2012-04-13 00:00:00,1
424,11,2,83,2012-04-13 00:00:00,1
424,12,2,81,2012-04-13 00:00:00,1
424,13,2,66,2012-04-13 00:00:00,1
424,14,2,51,2012-04-13 00:00:00,1
424,15,2,58,2012-04-13 00:00:00,1
424,16,2,47,2012-04-13 00:00:00,1
424,17,2,18,2012-04-13 00:00:00,1
424,18,2,7,2012-04-13 00:00:00,1
424,19,2,79,2012-04-13 00:00:00,1
424,20,2,87,2012-04-13 00:00:00,3
424,21,2,13,2012-04-13 00:00:00,3
424,22,2,85,2012-04-13 00:00:00,1
424,23,2,77,2012-04-13 00:00:00,3
425,1,6,17,2012-04-16 00:00:00,1
426,1,13,87,2012-04-17 00:00:00,1
426,2,13,46,2012-04-17 00:00:00,1
426,3,13,53,2012-04-17 00:00:00,1
426,4,13,18,2012-04-17 00:00:00,1
427,1,26,32,2012-04-18 00:00:00,2
428,1,28,69,2012-04-18 00:00:00,1
428,2,28,28,2012-04-18 00:00:00,1
428,3,28,1,2012-04-18 00:00:00,1
428,4,28,36,2012-04-18 00:00:00,1
428,5,28,58,2012-04-18 00:00:00,1
428,6,28,35,2012-04-18 00:00:00,1
428,7,28,90,2012-04-18 00:00:00,1
428,8,28,8,2012-04-18 00:00:00,3
428,9,28,23,2012-04-18 00:00:00,3
